ensembl_id	gene_symbol	entrez_id	hetionet_gene_id	hetionet_gene_symbol	mapping_status
ENSG00000287138					no_hgnc
ENSG00000287139					no_hgnc
ENSG00000287140					no_hgnc
ENSG00000287141					no_hgnc
ENSG00000287142					no_hgnc
ENSG00000287143					no_hgnc
ENSG00000287144					no_hgnc
ENSG00000287145					no_hgnc
ENSG00000287146					no_hgnc
ENSG00000287147					no_hgnc
ENSG00000287149					no_hgnc
ENSG00000287150					no_hgnc
ENSG00000287152					no_hgnc
ENSG00000287153					no_hgnc
ENSG00000287155					no_hgnc
ENSG00000287156					no_hgnc
ENSG00000287157					no_hgnc
ENSG00000287159					no_hgnc
ENSG00000287160					no_hgnc
ENSG00000287161					no_hgnc
ENSG00000287162					no_hgnc
ENSG00000287163					no_hgnc
ENSG00000287165					no_hgnc
ENSG00000287166					no_hgnc
ENSG00000287167					no_hgnc
ENSG00000287168					no_hgnc
ENSG00000287169					no_hgnc
ENSG00000287170					no_hgnc
ENSG00000287172					no_hgnc
ENSG00000287173					no_hgnc
ENSG00000287174					no_hgnc
ENSG00000287175					no_hgnc
ENSG00000287176					no_hgnc
ENSG00000287177					no_hgnc
ENSG00000287178					no_hgnc
ENSG00000287179					no_hgnc
ENSG00000287181					no_hgnc
ENSG00000287183					no_hgnc
ENSG00000287184					no_hgnc
ENSG00000287185					no_hgnc
ENSG00000287186					no_hgnc
ENSG00000287187					no_hgnc
ENSG00000287189					no_hgnc
ENSG00000287190					no_hgnc
ENSG00000287191					no_hgnc
ENSG00000287192					no_hgnc
ENSG00000287193					no_hgnc
ENSG00000287194					no_hgnc
ENSG00000287195					no_hgnc
ENSG00000287196					no_hgnc
ENSG00000287197					no_hgnc
ENSG00000287198					no_hgnc
ENSG00000287199					no_hgnc
ENSG00000287200					no_hgnc
ENSG00000287201					no_hgnc
ENSG00000287202					no_hgnc
ENSG00000287203					no_hgnc
ENSG00000287204					no_hgnc
ENSG00000287205					no_hgnc
ENSG00000287206					no_hgnc
ENSG00000287207					no_hgnc
ENSG00000287208					no_hgnc
ENSG00000287209					no_hgnc
ENSG00000287210					no_hgnc
ENSG00000287211					no_hgnc
ENSG00000287212					no_hgnc
ENSG00000287213					no_hgnc
ENSG00000287214					no_hgnc
ENSG00000287215					no_hgnc
ENSG00000287216					no_hgnc
ENSG00000287217					no_hgnc
ENSG00000287218					no_hgnc
ENSG00000287219					no_hgnc
ENSG00000287220					no_hgnc
ENSG00000287221					no_hgnc
ENSG00000287222					no_hgnc
ENSG00000287223					no_hgnc
ENSG00000287224					no_hgnc
ENSG00000287225					no_hgnc
ENSG00000287226					no_hgnc
ENSG00000287227					no_hgnc
ENSG00000287229					no_hgnc
ENSG00000287230					no_hgnc
ENSG00000287231					no_hgnc
ENSG00000287232					no_hgnc
ENSG00000287233					no_hgnc
ENSG00000287234					no_hgnc
ENSG00000287235					no_hgnc
ENSG00000287236					no_hgnc
ENSG00000287237					no_hgnc
ENSG00000287238					no_hgnc
ENSG00000287239					no_hgnc
ENSG00000287240					no_hgnc
ENSG00000287241					no_hgnc
ENSG00000287242					no_hgnc
ENSG00000287243					no_hgnc
ENSG00000287244					no_hgnc
ENSG00000287245					no_hgnc
ENSG00000287246					no_hgnc
ENSG00000287247					no_hgnc
ENSG00000287248					no_hgnc
ENSG00000287249					no_hgnc
ENSG00000287250					no_hgnc
ENSG00000287251					no_hgnc
ENSG00000287252					no_hgnc
ENSG00000287253					no_hgnc
ENSG00000287254					no_hgnc
ENSG00000287255					no_hgnc
ENSG00000287256					no_hgnc
ENSG00000287257					no_hgnc
ENSG00000287258					no_hgnc
ENSG00000287259					no_hgnc
ENSG00000287260					no_hgnc
ENSG00000287262					no_hgnc
ENSG00000287263					no_hgnc
ENSG00000287264					no_hgnc
ENSG00000287265					no_hgnc
ENSG00000287266					no_hgnc
ENSG00000287267					no_hgnc
ENSG00000287268					no_hgnc
ENSG00000287269					no_hgnc
ENSG00000287270					no_hgnc
ENSG00000287271					no_hgnc
ENSG00000287272					no_hgnc
ENSG00000287273					no_hgnc
ENSG00000287274					no_hgnc
ENSG00000287275					no_hgnc
ENSG00000287277					no_hgnc
ENSG00000287278					no_hgnc
ENSG00000287279					no_hgnc
ENSG00000287280					no_hgnc
ENSG00000287281					no_hgnc
ENSG00000287282					no_hgnc
ENSG00000287283					no_hgnc
ENSG00000287284					no_hgnc
ENSG00000287285					no_hgnc
ENSG00000287286					no_hgnc
ENSG00000287287					no_hgnc
ENSG00000287288					no_hgnc
ENSG00000287289					no_hgnc
ENSG00000287290					no_hgnc
ENSG00000287291					no_hgnc
ENSG00000287293					no_hgnc
ENSG00000287294					no_hgnc
ENSG00000287295					no_hgnc
ENSG00000287296					no_hgnc
ENSG00000287297					no_hgnc
ENSG00000287298					no_hgnc
ENSG00000287299					no_hgnc
ENSG00000287300					no_hgnc
ENSG00000287301					no_hgnc
ENSG00000287302					no_hgnc
ENSG00000287303					no_hgnc
ENSG00000287305					no_hgnc
ENSG00000287306					no_hgnc
ENSG00000287307					no_hgnc
ENSG00000287308					no_hgnc
ENSG00000287309					no_hgnc
ENSG00000287310					no_hgnc
ENSG00000287311					no_hgnc
ENSG00000287312					no_hgnc
ENSG00000287313					no_hgnc
ENSG00000287314					no_hgnc
ENSG00000287315					no_hgnc
ENSG00000287316					no_hgnc
ENSG00000287317					no_hgnc
ENSG00000287318					no_hgnc
ENSG00000287319					no_hgnc
ENSG00000287320					no_hgnc
ENSG00000287321					no_hgnc
ENSG00000287322					no_hgnc
ENSG00000287323					no_hgnc
ENSG00000287324					no_hgnc
ENSG00000287325					no_hgnc
ENSG00000287326					no_hgnc
ENSG00000287327					no_hgnc
ENSG00000287328					no_hgnc
ENSG00000287329					no_hgnc
ENSG00000287330					no_hgnc
ENSG00000287331					no_hgnc
ENSG00000287332					no_hgnc
ENSG00000287333					no_hgnc
ENSG00000287334					no_hgnc
ENSG00000287335					no_hgnc
ENSG00000287336					no_hgnc
ENSG00000287337					no_hgnc
ENSG00000287338					no_hgnc
ENSG00000287339					no_hgnc
ENSG00000287340					no_hgnc
ENSG00000287342					no_hgnc
ENSG00000287343					no_hgnc
ENSG00000287344					no_hgnc
ENSG00000287345					no_hgnc
ENSG00000287346					no_hgnc
ENSG00000287347					no_hgnc
ENSG00000287348					no_hgnc
ENSG00000287349					no_hgnc
ENSG00000287350					no_hgnc
ENSG00000287352					no_hgnc
ENSG00000287353					no_hgnc
ENSG00000287354					no_hgnc
ENSG00000287355					no_hgnc
ENSG00000287356					no_hgnc
ENSG00000287357					no_hgnc
ENSG00000287358					no_hgnc
ENSG00000287359					no_hgnc
ENSG00000287360					no_hgnc
ENSG00000287361					no_hgnc
ENSG00000287362					no_hgnc
ENSG00000287364					no_hgnc
ENSG00000287365					no_hgnc
ENSG00000287366					no_hgnc
ENSG00000287367					no_hgnc
ENSG00000287368					no_hgnc
ENSG00000287369					no_hgnc
ENSG00000287370					no_hgnc
ENSG00000287372					no_hgnc
ENSG00000287373					no_hgnc
ENSG00000287374					no_hgnc
ENSG00000287375					no_hgnc
ENSG00000287376					no_hgnc
ENSG00000287377					no_hgnc
ENSG00000287378					no_hgnc
ENSG00000287379					no_hgnc
ENSG00000287380					no_hgnc
ENSG00000287381					no_hgnc
ENSG00000287383					no_hgnc
ENSG00000287384					no_hgnc
ENSG00000287385					no_hgnc
ENSG00000287386					no_hgnc
ENSG00000287387					no_hgnc
ENSG00000287388					no_hgnc
ENSG00000287389					no_hgnc
ENSG00000287390					no_hgnc
ENSG00000287391					no_hgnc
ENSG00000287392					no_hgnc
ENSG00000287393					no_hgnc
ENSG00000287395					no_hgnc
ENSG00000287396					no_hgnc
ENSG00000287397					no_hgnc
ENSG00000287398					no_hgnc
ENSG00000287399					no_hgnc
ENSG00000287400					no_hgnc
ENSG00000287401					no_hgnc
ENSG00000287402					no_hgnc
ENSG00000287403					no_hgnc
ENSG00000287404					no_hgnc
ENSG00000287406					no_hgnc
ENSG00000287407					no_hgnc
ENSG00000287408					no_hgnc
ENSG00000287409					no_hgnc
ENSG00000287410					no_hgnc
ENSG00000287411					no_hgnc
ENSG00000287412					no_hgnc
ENSG00000287413					no_hgnc
ENSG00000287414					no_hgnc
ENSG00000287415					no_hgnc
ENSG00000287416					no_hgnc
ENSG00000287417					no_hgnc
ENSG00000287418					no_hgnc
ENSG00000287419					no_hgnc
ENSG00000287420					no_hgnc
ENSG00000287421					no_hgnc
ENSG00000287422					no_hgnc
ENSG00000287423					no_hgnc
ENSG00000287424					no_hgnc
ENSG00000287425					no_hgnc
ENSG00000287426					no_hgnc
ENSG00000287427					no_hgnc
ENSG00000287428					no_hgnc
ENSG00000287429					no_hgnc
ENSG00000287430					no_hgnc
ENSG00000287432					no_hgnc
ENSG00000287433					no_hgnc
ENSG00000287435					no_hgnc
ENSG00000287437					no_hgnc
ENSG00000287438					no_hgnc
ENSG00000287439					no_hgnc
ENSG00000287440					no_hgnc
ENSG00000287441					no_hgnc
ENSG00000287442					no_hgnc
ENSG00000287443					no_hgnc
ENSG00000287444					no_hgnc
ENSG00000287445					no_hgnc
ENSG00000287446					no_hgnc
ENSG00000287448					no_hgnc
ENSG00000287449					no_hgnc
ENSG00000287450					no_hgnc
ENSG00000287451					no_hgnc
ENSG00000287452					no_hgnc
ENSG00000287453					no_hgnc
ENSG00000287454					no_hgnc
ENSG00000287455					no_hgnc
ENSG00000287456					no_hgnc
ENSG00000287457					no_hgnc
ENSG00000287458					no_hgnc
ENSG00000287459					no_hgnc
ENSG00000287460					no_hgnc
ENSG00000287462					no_hgnc
ENSG00000287463					no_hgnc
ENSG00000287464					no_hgnc
ENSG00000287465					no_hgnc
ENSG00000287466					no_hgnc
ENSG00000287467					no_hgnc
ENSG00000287468					no_hgnc
ENSG00000287469					no_hgnc
ENSG00000287470					no_hgnc
ENSG00000287472					no_hgnc
ENSG00000287473					no_hgnc
ENSG00000287474					no_hgnc
ENSG00000287475					no_hgnc
ENSG00000287476					no_hgnc
ENSG00000287477					no_hgnc
ENSG00000287478					no_hgnc
ENSG00000287479					no_hgnc
ENSG00000287480					no_hgnc
ENSG00000287481					no_hgnc
ENSG00000287482					no_hgnc
ENSG00000287483					no_hgnc
ENSG00000287484					no_hgnc
ENSG00000287485					no_hgnc
ENSG00000287487					no_hgnc
ENSG00000287488					no_hgnc
ENSG00000287489					no_hgnc
ENSG00000287490					no_hgnc
ENSG00000287492					no_hgnc
ENSG00000287493					no_hgnc
ENSG00000287494					no_hgnc
ENSG00000287495					no_hgnc
ENSG00000287496					no_hgnc
ENSG00000287497					no_hgnc
ENSG00000287498					no_hgnc
ENSG00000287499					no_hgnc
ENSG00000287500					no_hgnc
ENSG00000287501					no_hgnc
ENSG00000287502					no_hgnc
ENSG00000287503					no_hgnc
ENSG00000287504					no_hgnc
ENSG00000287505					no_hgnc
ENSG00000287506					no_hgnc
ENSG00000287507					no_hgnc
ENSG00000287508					no_hgnc
ENSG00000287509					no_hgnc
ENSG00000287510					no_hgnc
ENSG00000287511					no_hgnc
ENSG00000287512					no_hgnc
ENSG00000287513					no_hgnc
ENSG00000287514					no_hgnc
ENSG00000287515					no_hgnc
ENSG00000287516					no_hgnc
ENSG00000287517					no_hgnc
ENSG00000287518					no_hgnc
ENSG00000287519					no_hgnc
ENSG00000287520					no_hgnc
ENSG00000287521					no_hgnc
ENSG00000287522					no_hgnc
ENSG00000287523					no_hgnc
ENSG00000287524					no_hgnc
ENSG00000287525					no_hgnc
ENSG00000287526					no_hgnc
ENSG00000287527					no_hgnc
ENSG00000287528					no_hgnc
ENSG00000287529					no_hgnc
ENSG00000287530					no_hgnc
ENSG00000287531					no_hgnc
ENSG00000287532					no_hgnc
ENSG00000287533					no_hgnc
ENSG00000287535					no_hgnc
ENSG00000287536					no_hgnc
ENSG00000287537					no_hgnc
ENSG00000287538					no_hgnc
ENSG00000287539					no_hgnc
ENSG00000287540					no_hgnc
ENSG00000287541					no_hgnc
ENSG00000287542					no_hgnc
ENSG00000287543					no_hgnc
ENSG00000287544					no_hgnc
ENSG00000287545					no_hgnc
ENSG00000287546					no_hgnc
ENSG00000287547					no_hgnc
ENSG00000287548					no_hgnc
ENSG00000287549					no_hgnc
ENSG00000287550					no_hgnc
ENSG00000287551					no_hgnc
ENSG00000287552					no_hgnc
ENSG00000287553					no_hgnc
ENSG00000287554					no_hgnc
ENSG00000287555					no_hgnc
ENSG00000287556					no_hgnc
ENSG00000287557					no_hgnc
ENSG00000287558					no_hgnc
ENSG00000287559					no_hgnc
ENSG00000287560					no_hgnc
ENSG00000287561					no_hgnc
ENSG00000287562					no_hgnc
ENSG00000287563					no_hgnc
ENSG00000287564					no_hgnc
ENSG00000287565					no_hgnc
ENSG00000287566					no_hgnc
ENSG00000287567					no_hgnc
ENSG00000287568					no_hgnc
ENSG00000287569					no_hgnc
ENSG00000287570					no_hgnc
ENSG00000287571					no_hgnc
ENSG00000287574					no_hgnc
ENSG00000287575					no_hgnc
ENSG00000287576					no_hgnc
ENSG00000287577					no_hgnc
ENSG00000287578					no_hgnc
ENSG00000287579					no_hgnc
ENSG00000287580					no_hgnc
ENSG00000287582					no_hgnc
ENSG00000287583					no_hgnc
ENSG00000287584					no_hgnc
ENSG00000287585					no_hgnc
ENSG00000287586					no_hgnc
ENSG00000287587					no_hgnc
ENSG00000287588					no_hgnc
ENSG00000287589					no_hgnc
ENSG00000287590					no_hgnc
ENSG00000287591					no_hgnc
ENSG00000287592					no_hgnc
ENSG00000287593					no_hgnc
ENSG00000287594					no_hgnc
ENSG00000287595					no_hgnc
ENSG00000287596					no_hgnc
ENSG00000287597					no_hgnc
ENSG00000287598					no_hgnc
ENSG00000287599					no_hgnc
ENSG00000287600					no_hgnc
ENSG00000287601					no_hgnc
ENSG00000287602					no_hgnc
ENSG00000287603					no_hgnc
ENSG00000287605					no_hgnc
ENSG00000287607					no_hgnc
ENSG00000287608					no_hgnc
ENSG00000287609					no_hgnc
ENSG00000287610					no_hgnc
ENSG00000287611					no_hgnc
ENSG00000287613					no_hgnc
ENSG00000287614					no_hgnc
ENSG00000287615					no_hgnc
ENSG00000287616					no_hgnc
ENSG00000287617					no_hgnc
ENSG00000287619					no_hgnc
ENSG00000287620					no_hgnc
ENSG00000287621					no_hgnc
ENSG00000287622					no_hgnc
ENSG00000287623					no_hgnc
ENSG00000287624					no_hgnc
ENSG00000287625					no_hgnc
ENSG00000287627					no_hgnc
ENSG00000287628					no_hgnc
ENSG00000287629					no_hgnc
ENSG00000287630					no_hgnc
ENSG00000287631					no_hgnc
ENSG00000287632					no_hgnc
ENSG00000287633					no_hgnc
ENSG00000287634					no_hgnc
ENSG00000287636					no_hgnc
ENSG00000287637					no_hgnc
ENSG00000287639					no_hgnc
ENSG00000287640					no_hgnc
ENSG00000287641					no_hgnc
ENSG00000287643					no_hgnc
ENSG00000287644					no_hgnc
ENSG00000287645					no_hgnc
ENSG00000287646					no_hgnc
ENSG00000287647					no_hgnc
ENSG00000287649					no_hgnc
ENSG00000287650					no_hgnc
ENSG00000287651					no_hgnc
ENSG00000287652					no_hgnc
ENSG00000287653					no_hgnc
ENSG00000287654					no_hgnc
ENSG00000287655					no_hgnc
ENSG00000287656					no_hgnc
ENSG00000287657					no_hgnc
ENSG00000287658					no_hgnc
ENSG00000287659					no_hgnc
ENSG00000287660					no_hgnc
ENSG00000287661					no_hgnc
ENSG00000287662					no_hgnc
ENSG00000287663					no_hgnc
ENSG00000287664					no_hgnc
ENSG00000287665					no_hgnc
ENSG00000287666					no_hgnc
ENSG00000287667					no_hgnc
ENSG00000287668					no_hgnc
ENSG00000287669					no_hgnc
ENSG00000287670					no_hgnc
ENSG00000287671					no_hgnc
ENSG00000287672					no_hgnc
ENSG00000287673					no_hgnc
ENSG00000287674					no_hgnc
ENSG00000287675					no_hgnc
ENSG00000287676					no_hgnc
ENSG00000287677					no_hgnc
ENSG00000287678					no_hgnc
ENSG00000287679					no_hgnc
ENSG00000287680					no_hgnc
ENSG00000287682					no_hgnc
ENSG00000287683					no_hgnc
ENSG00000287684					no_hgnc
ENSG00000287685					no_hgnc
ENSG00000287686					no_hgnc
ENSG00000287687					no_hgnc
ENSG00000287688					no_hgnc
ENSG00000287689					no_hgnc
ENSG00000287690					no_hgnc
ENSG00000287691					no_hgnc
ENSG00000287692					no_hgnc
ENSG00000287693					no_hgnc
ENSG00000287694					no_hgnc
ENSG00000287695					no_hgnc
ENSG00000287696					no_hgnc
ENSG00000287697					no_hgnc
ENSG00000287698					no_hgnc
ENSG00000287699					no_hgnc
ENSG00000287700					no_hgnc
ENSG00000287701					no_hgnc
ENSG00000287702					no_hgnc
ENSG00000287703					no_hgnc
ENSG00000287704					no_hgnc
ENSG00000287705					no_hgnc
ENSG00000287706					no_hgnc
ENSG00000287707					no_hgnc
ENSG00000287708					no_hgnc
ENSG00000287709					no_hgnc
ENSG00000287710					no_hgnc
ENSG00000287712					no_hgnc
ENSG00000287713					no_hgnc
ENSG00000287714					no_hgnc
ENSG00000287715					no_hgnc
ENSG00000287717					no_hgnc
ENSG00000287718					no_hgnc
ENSG00000287719					no_hgnc
ENSG00000287720					no_hgnc
ENSG00000287721					no_hgnc
ENSG00000287722					no_hgnc
ENSG00000287723					no_hgnc
ENSG00000287724					no_hgnc
ENSG00000287725					no_hgnc
ENSG00000287726					no_hgnc
ENSG00000287727					no_hgnc
ENSG00000287728					no_hgnc
ENSG00000287729					no_hgnc
ENSG00000287730					no_hgnc
ENSG00000287731					no_hgnc
ENSG00000287732					no_hgnc
ENSG00000287733					no_hgnc
ENSG00000287734					no_hgnc
ENSG00000287735					no_hgnc
ENSG00000287737					no_hgnc
ENSG00000287738					no_hgnc
ENSG00000287739					no_hgnc
ENSG00000287740					no_hgnc
ENSG00000287741					no_hgnc
ENSG00000287742					no_hgnc
ENSG00000287743					no_hgnc
ENSG00000287744					no_hgnc
ENSG00000287745					no_hgnc
ENSG00000287746					no_hgnc
ENSG00000287747					no_hgnc
ENSG00000287748					no_hgnc
ENSG00000287749					no_hgnc
ENSG00000287752					no_hgnc
ENSG00000287753					no_hgnc
ENSG00000287754					no_hgnc
ENSG00000287755					no_hgnc
ENSG00000287756					no_hgnc
ENSG00000287757					no_hgnc
ENSG00000287758					no_hgnc
ENSG00000287759					no_hgnc
ENSG00000287760					no_hgnc
ENSG00000287761					no_hgnc
ENSG00000287762					no_hgnc
ENSG00000287763					no_hgnc
ENSG00000287765					no_hgnc
ENSG00000287766					no_hgnc
ENSG00000287767					no_hgnc
ENSG00000287768					no_hgnc
ENSG00000287769					no_hgnc
ENSG00000287770					no_hgnc
ENSG00000287771					no_hgnc
ENSG00000287772					no_hgnc
ENSG00000287773					no_hgnc
ENSG00000287774					no_hgnc
ENSG00000287775					no_hgnc
ENSG00000287776					no_hgnc
ENSG00000287777					no_hgnc
ENSG00000287779					no_hgnc
ENSG00000287780					no_hgnc
ENSG00000287781					no_hgnc
ENSG00000287782					no_hgnc
ENSG00000287783					no_hgnc
ENSG00000287784					no_hgnc
ENSG00000287785					no_hgnc
ENSG00000287787					no_hgnc
ENSG00000287788					no_hgnc
ENSG00000287789					no_hgnc
ENSG00000287790					no_hgnc
ENSG00000287791					no_hgnc
ENSG00000287792					no_hgnc
ENSG00000287793					no_hgnc
ENSG00000287794					no_hgnc
ENSG00000287795					no_hgnc
ENSG00000287796					no_hgnc
ENSG00000287797					no_hgnc
ENSG00000287798					no_hgnc
ENSG00000287799					no_hgnc
ENSG00000287800					no_hgnc
ENSG00000287801					no_hgnc
ENSG00000287802					no_hgnc
ENSG00000287803					no_hgnc
ENSG00000287804					no_hgnc
ENSG00000287805					no_hgnc
ENSG00000287806					no_hgnc
ENSG00000287807					no_hgnc
ENSG00000287809					no_hgnc
ENSG00000287810					no_hgnc
ENSG00000287811					no_hgnc
ENSG00000287812					no_hgnc
ENSG00000287813					no_hgnc
ENSG00000287814					no_hgnc
ENSG00000287815					no_hgnc
ENSG00000287816					no_hgnc
ENSG00000287817					no_hgnc
ENSG00000287818					no_hgnc
ENSG00000287819					no_hgnc
ENSG00000287820					no_hgnc
ENSG00000287821					no_hgnc
ENSG00000287822					no_hgnc
ENSG00000287823					no_hgnc
ENSG00000287824					no_hgnc
ENSG00000287825					no_hgnc
ENSG00000287826					no_hgnc
ENSG00000287827					no_hgnc
ENSG00000287828					no_hgnc
ENSG00000287829					no_hgnc
ENSG00000287830					no_hgnc
ENSG00000287831					no_hgnc
ENSG00000287832					no_hgnc
ENSG00000287833					no_hgnc
ENSG00000287834					no_hgnc
ENSG00000287835					no_hgnc
ENSG00000287836					no_hgnc
ENSG00000287837					no_hgnc
ENSG00000287838					no_hgnc
ENSG00000287839					no_hgnc
ENSG00000287840					no_hgnc
ENSG00000287841					no_hgnc
ENSG00000287842					no_hgnc
ENSG00000287843					no_hgnc
ENSG00000287844					no_hgnc
ENSG00000287845					no_hgnc
ENSG00000287846					no_hgnc
ENSG00000287847					no_hgnc
ENSG00000287848					no_hgnc
ENSG00000287849					no_hgnc
ENSG00000287850					no_hgnc
ENSG00000287851					no_hgnc
ENSG00000287852					no_hgnc
ENSG00000287853					no_hgnc
ENSG00000287854					no_hgnc
ENSG00000287855					no_hgnc
ENSG00000287856					no_hgnc
ENSG00000287857					no_hgnc
ENSG00000287858					no_hgnc
ENSG00000287859					no_hgnc
ENSG00000287860					no_hgnc
ENSG00000287861					no_hgnc
ENSG00000287862					no_hgnc
ENSG00000287863					no_hgnc
ENSG00000287864					no_hgnc
ENSG00000287865					no_hgnc
ENSG00000287866					no_hgnc
ENSG00000287867					no_hgnc
ENSG00000287868					no_hgnc
ENSG00000287869					no_hgnc
ENSG00000287870					no_hgnc
ENSG00000287871					no_hgnc
ENSG00000287872					no_hgnc
ENSG00000287873					no_hgnc
ENSG00000287875					no_hgnc
ENSG00000287876					no_hgnc
ENSG00000287877					no_hgnc
ENSG00000287878					no_hgnc
ENSG00000287879					no_hgnc
ENSG00000287880					no_hgnc
ENSG00000287881					no_hgnc
ENSG00000287882					no_hgnc
ENSG00000287883					no_hgnc
ENSG00000287884					no_hgnc
ENSG00000287886					no_hgnc
ENSG00000287887					no_hgnc
ENSG00000287888					no_hgnc
ENSG00000287891					no_hgnc
ENSG00000287892					no_hgnc
ENSG00000287893					no_hgnc
ENSG00000287894					no_hgnc
ENSG00000287895					no_hgnc
ENSG00000287896					no_hgnc
ENSG00000287897					no_hgnc
ENSG00000287898					no_hgnc
ENSG00000287899					no_hgnc
ENSG00000287900					no_hgnc
ENSG00000287901					no_hgnc
ENSG00000287902					no_hgnc
ENSG00000287903					no_hgnc
ENSG00000287904					no_hgnc
ENSG00000287905					no_hgnc
ENSG00000287906					no_hgnc
ENSG00000287907					no_hgnc
ENSG00000287908					no_hgnc
ENSG00000287909					no_hgnc
ENSG00000287910					no_hgnc
ENSG00000287912					no_hgnc
ENSG00000287913					no_hgnc
ENSG00000287914					no_hgnc
ENSG00000287915					no_hgnc
ENSG00000287916					no_hgnc
ENSG00000287917					no_hgnc
ENSG00000287918					no_hgnc
ENSG00000287919					no_hgnc
ENSG00000287920					no_hgnc
ENSG00000287921					no_hgnc
ENSG00000287922					no_hgnc
ENSG00000287923					no_hgnc
ENSG00000287924					no_hgnc
ENSG00000287925					no_hgnc
ENSG00000287926					no_hgnc
ENSG00000287927					no_hgnc
ENSG00000287928					no_hgnc
ENSG00000287929					no_hgnc
ENSG00000287930					no_hgnc
ENSG00000287931					no_hgnc
ENSG00000287932					no_hgnc
ENSG00000287933					no_hgnc
ENSG00000287934					no_hgnc
ENSG00000287935					no_hgnc
ENSG00000287936					no_hgnc
ENSG00000287937					no_hgnc
ENSG00000287939					no_hgnc
ENSG00000287940					no_hgnc
ENSG00000287941					no_hgnc
ENSG00000287942					no_hgnc
ENSG00000287943					no_hgnc
ENSG00000287944					no_hgnc
ENSG00000287945					no_hgnc
ENSG00000287946					no_hgnc
ENSG00000287947					no_hgnc
ENSG00000287948					no_hgnc
ENSG00000287949					no_hgnc
ENSG00000287950					no_hgnc
ENSG00000287951					no_hgnc
ENSG00000287952					no_hgnc
ENSG00000287953					no_hgnc
ENSG00000287954					no_hgnc
ENSG00000287955					no_hgnc
ENSG00000287956					no_hgnc
ENSG00000287957					no_hgnc
ENSG00000287958					no_hgnc
ENSG00000287959					no_hgnc
ENSG00000287960					no_hgnc
ENSG00000287961					no_hgnc
ENSG00000287962					no_hgnc
ENSG00000287963					no_hgnc
ENSG00000287964					no_hgnc
ENSG00000287965					no_hgnc
ENSG00000287967					no_hgnc
ENSG00000287968					no_hgnc
ENSG00000287969					no_hgnc
ENSG00000287970					no_hgnc
ENSG00000287971					no_hgnc
ENSG00000287972					no_hgnc
ENSG00000287973					no_hgnc
ENSG00000287974					no_hgnc
ENSG00000287975					no_hgnc
ENSG00000287976					no_hgnc
ENSG00000287977					no_hgnc
ENSG00000287978					no_hgnc
ENSG00000287979					no_hgnc
ENSG00000287980					no_hgnc
ENSG00000287981					no_hgnc
ENSG00000287982					no_hgnc
ENSG00000287983					no_hgnc
ENSG00000287984					no_hgnc
ENSG00000287985					no_hgnc
ENSG00000287986					no_hgnc
ENSG00000287987					no_hgnc
ENSG00000287988					no_hgnc
ENSG00000287989					no_hgnc
ENSG00000287990					no_hgnc
ENSG00000287991					no_hgnc
ENSG00000287992					no_hgnc
ENSG00000287993					no_hgnc
ENSG00000287994					no_hgnc
ENSG00000287995					no_hgnc
ENSG00000287996					no_hgnc
ENSG00000287998					no_hgnc
ENSG00000287999					no_hgnc
ENSG00000288000					no_hgnc
ENSG00000288001					no_hgnc
ENSG00000288002					no_hgnc
ENSG00000288003					no_hgnc
ENSG00000288004					no_hgnc
ENSG00000288005					no_hgnc
ENSG00000288006					no_hgnc
ENSG00000288007					no_hgnc
ENSG00000288008					no_hgnc
ENSG00000288009					no_hgnc
ENSG00000288010					no_hgnc
ENSG00000288011					no_hgnc
ENSG00000288012					no_hgnc
ENSG00000288013					no_hgnc
ENSG00000288014					no_hgnc
ENSG00000288015					no_hgnc
ENSG00000288016					no_hgnc
ENSG00000288017					no_hgnc
ENSG00000288018					no_hgnc
ENSG00000288019					no_hgnc
ENSG00000288020					no_hgnc
ENSG00000288021					no_hgnc
ENSG00000288023					no_hgnc
ENSG00000288024					no_hgnc
ENSG00000288026					no_hgnc
ENSG00000288028					no_hgnc
ENSG00000288029					no_hgnc
ENSG00000288030					no_hgnc
ENSG00000288031					no_hgnc
ENSG00000288032					no_hgnc
ENSG00000288033					no_hgnc
ENSG00000288034					no_hgnc
ENSG00000288035					no_hgnc
ENSG00000288036					no_hgnc
ENSG00000288037					no_hgnc
ENSG00000288038					no_hgnc
ENSG00000288039					no_hgnc
ENSG00000288040					no_hgnc
ENSG00000288041					no_hgnc
ENSG00000288042					no_hgnc
ENSG00000288043					no_hgnc
ENSG00000288044					no_hgnc
ENSG00000288045					no_hgnc
ENSG00000288046					no_hgnc
ENSG00000288047					no_hgnc
ENSG00000288048					no_hgnc
ENSG00000288050					no_hgnc
ENSG00000288051					no_hgnc
ENSG00000288052					no_hgnc
ENSG00000288053					no_hgnc
ENSG00000288054					no_hgnc
ENSG00000288055					no_hgnc
ENSG00000288056					no_hgnc
ENSG00000288057					no_hgnc
ENSG00000288059					no_hgnc
ENSG00000288060					no_hgnc
ENSG00000288061					no_hgnc
ENSG00000288062					no_hgnc
ENSG00000288063					no_hgnc
ENSG00000288064					no_hgnc
ENSG00000288065					no_hgnc
ENSG00000288066					no_hgnc
ENSG00000288067					no_hgnc
ENSG00000288068					no_hgnc
ENSG00000288069					no_hgnc
ENSG00000288070					no_hgnc
ENSG00000288071					no_hgnc
ENSG00000288072					no_hgnc
ENSG00000288074					no_hgnc
ENSG00000288075					no_hgnc
